time_sec,wall_time_s,vx_mps,vy_mps,vyaw_radps,last_move_ret
4.165293,1784133846.493987,0.000000,0.000000,0.000000,0
4.175353,1784133846.504045,0.000000,0.000000,0.000000,0
4.185414,1784133846.514108,0.000000,0.000000,0.000000,0
4.195475,1784133846.524168,0.000000,0.000000,0.000000,0
4.205538,1784133846.534230,0.000000,0.000000,0.000000,0
4.215597,1784133846.544290,0.000000,0.000000,0.000000,0
4.225658,1784133846.554351,0.000000,0.000000,0.000000,0
4.235716,1784133846.564408,0.000000,0.000000,0.000000,0
4.245776,1784133846.574469,0.000000,0.000000,0.000000,0
4.255834,1784133846.584527,0.000000,0.000000,0.000000,0
4.265894,1784133846.594587,0.000000,0.000000,0.000000,0
4.275952,1784133846.604645,0.000000,0.000000,0.000000,0
4.286012,1784133846.614705,0.000000,0.000000,0.000000,0
4.296070,1784133846.624762,0.000000,0.000000,0.000000,0
4.306131,1784133846.634824,0.000000,0.000000,0.000000,0
4.316189,1784133846.644881,0.000000,0.000000,0.000000,0
4.326249,1784133846.654942,0.000000,0.000000,0.000000,0
4.336309,1784133846.665002,0.000000,0.000000,0.000000,0
4.346370,1784133846.675063,0.000000,0.000000,0.000000,0
4.356388,1784133846.685081,0.000000,0.000000,0.000000,0
4.366448,1784133846.695141,0.000000,0.000000,0.000000,0
4.376507,1784133846.705200,0.000000,0.000000,0.000000,0
4.386569,1784133846.715262,0.000000,0.000000,0.000000,0
4.396627,1784133846.725319,0.000000,0.000000,0.000000,0
4.406693,1784133846.735386,0.000000,0.000000,0.000000,0
4.416754,1784133846.745448,0.000000,0.000000,0.000000,0
4.426817,1784133846.755510,0.000000,0.000000,0.000000,0
4.436877,1784133846.765570,0.000000,0.000000,0.000000,0
4.446937,1784133846.775629,0.000000,0.000000,0.000000,0
4.456996,1784133846.785689,0.000000,0.000000,0.000000,0
4.467058,1784133846.795751,0.000000,0.000000,0.000000,0
4.477117,1784133846.805809,0.000000,0.000000,0.000000,0
4.487178,1784133846.815871,0.000000,0.000000,0.000000,0
4.497236,1784133846.825929,0.000000,0.000000,0.000000,0
4.507296,1784133846.835989,0.000000,0.000000,0.000000,0
4.517356,1784133846.846048,0.000000,0.000000,0.000000,0
4.527415,1784133846.856107,0.000000,0.000000,0.000000,0
4.537474,1784133846.866166,0.000000,0.000000,0.000000,0
4.547533,1784133846.876225,0.000000,0.000000,0.000000,0
4.557592,1784133846.886285,0.000000,0.000000,0.000000,0
4.567654,1784133846.896347,0.000000,0.000000,0.000000,0
4.577715,1784133846.906407,0.000000,0.000000,0.000000,0
4.587777,1784133846.916470,0.000000,0.000000,0.000000,0
4.597836,1784133846.926528,0.000000,0.000000,0.000000,0
4.607903,1784133846.936596,0.000000,0.000000,0.000000,0
4.617962,1784133846.946655,0.000000,0.000000,0.000000,0
4.628023,1784133846.956717,0.000000,0.000000,0.000000,0
4.638083,1784133846.966775,0.000000,0.000000,0.000000,0
4.648144,1784133846.976838,0.000000,0.000000,0.000000,0
4.658203,1784133846.986895,0.000000,0.000000,0.000000,0
4.668264,1784133846.996958,0.000000,0.000000,0.000000,0
4.678323,1784133847.007015,0.000000,0.000000,0.000000,0
4.688382,1784133847.017075,0.000000,0.000000,0.000000,0
4.698441,1784133847.027133,0.000000,0.000000,0.000000,0
4.708502,1784133847.037195,0.000000,0.000000,0.000000,0
4.718561,1784133847.047253,0.000000,0.000000,0.000000,0
4.728621,1784133847.057314,0.000000,0.000000,0.000000,0
4.738633,1784133847.067325,0.000000,0.000000,0.000000,0
4.748697,1784133847.077391,0.000000,0.000000,0.000000,0
4.758757,1784133847.087450,0.000000,0.000000,0.000000,0
4.768818,1784133847.097511,0.000000,0.000000,0.000000,0
4.778877,1784133847.107570,0.000000,0.000000,0.000000,0
4.788945,1784133847.117639,0.000000,0.000000,0.000000,0
4.799003,1784133847.127695,0.000000,0.000000,0.000000,0
4.809081,1784133847.137775,0.000000,0.000000,0.000000,0
4.819146,1784133847.147840,0.000000,0.000000,0.000000,0
4.829209,1784133847.157902,0.000000,0.000000,0.000000,0
4.839271,1784133847.167964,0.000000,0.000000,0.000000,0
4.849332,1784133847.178025,0.000000,0.000000,0.000000,0
4.859395,1784133847.188088,0.000000,0.000000,0.000000,0
4.869456,1784133847.198149,0.000000,0.000000,0.000000,0
4.879515,1784133847.208207,0.000000,0.000000,0.000000,0
4.889577,1784133847.218270,0.000000,0.000000,0.000000,0
4.899639,1784133847.228333,0.000000,0.000000,0.000000,0
4.909702,1784133847.238395,0.000000,0.000000,0.000000,0
4.919764,1784133847.248458,0.000000,0.000000,0.000000,0
4.929829,1784133847.258523,0.000000,0.000000,0.000000,0
4.939890,1784133847.268582,0.000000,0.000000,0.000000,0
4.949951,1784133847.278644,0.000000,0.000000,0.000000,0
4.960011,1784133847.288704,0.000000,0.000000,0.000000,0
4.970072,1784133847.298765,0.000000,0.000000,0.000000,0
4.980132,1784133847.308824,0.000000,0.000000,0.000000,0
4.990196,1784133847.318890,0.000000,0.000000,0.000000,0
5.000259,1784133847.328952,0.000000,0.000000,0.000000,0
5.010324,1784133847.339017,0.000000,0.000000,0.000000,0
5.020386,1784133847.349080,0.000000,0.000000,0.000000,0
5.030449,1784133847.359142,0.000000,0.000000,0.000000,0
5.040510,1784133847.369203,0.000000,0.000000,0.000000,0
5.050571,1784133847.379264,0.000000,0.000000,0.000000,0
5.060630,1784133847.389322,0.000000,0.000000,0.000000,0
5.070691,1784133847.399384,0.000000,0.000000,0.000000,0
5.080754,1784133847.409449,0.000000,0.000000,0.000000,0
5.090819,1784133847.419513,0.000000,0.000000,0.000000,0
5.100880,1784133847.429572,0.000000,0.000000,0.000000,0
5.110939,1784133847.439631,0.000000,0.000000,0.000000,0
5.120997,1784133847.449690,0.000000,0.000000,0.000000,0
5.131058,1784133847.459751,0.000000,0.000000,0.000000,0
5.141122,1784133847.469814,0.000000,0.000000,0.000000,0
5.151183,1784133847.479876,0.000000,0.000000,0.000000,0
5.161243,1784133847.489935,0.000000,0.000000,0.000000,0
5.171308,1784133847.500002,0.000000,0.000000,0.000000,0
5.181371,1784133847.510065,0.000000,0.000000,0.000000,0
5.191433,1784133847.520125,0.000000,0.000000,0.000000,0
5.201492,1784133847.530185,0.000000,0.000000,0.000000,0
5.211557,1784133847.540252,0.000000,0.000000,0.000000,0
5.221618,1784133847.550311,0.000000,0.000000,0.000000,0
5.231678,1784133847.560370,0.000000,0.000000,0.000000,0
5.241737,1784133847.570429,0.000000,0.000000,0.000000,0
5.251797,1784133847.580490,0.000000,0.000000,0.000000,0
5.261855,1784133847.590548,0.000000,0.000000,0.000000,0
5.271915,1784133847.600607,0.000000,0.000000,0.000000,0
5.281973,1784133847.610665,0.000000,0.000000,0.000000,0
5.292033,1784133847.620726,0.000000,0.000000,0.000000,0
5.302091,1784133847.630783,0.000000,0.000000,0.000000,0
5.312150,1784133847.640843,0.000000,0.000000,0.000000,0
5.322208,1784133847.650900,0.000000,0.000000,0.000000,0
5.332268,1784133847.660961,0.000000,0.000000,0.000000,0
5.342331,1784133847.671025,0.000000,0.000000,0.000000,0
5.352395,1784133847.681087,0.000000,0.000000,0.000000,0
5.362453,1784133847.691146,0.000000,0.000000,0.000000,0
5.372512,1784133847.701205,0.000000,0.000000,0.000000,0
5.382573,1784133847.711265,0.000000,0.000000,0.000000,0
5.392631,1784133847.721324,0.000000,0.000000,0.000000,0
5.402695,1784133847.731389,0.000000,0.000000,0.000000,0
5.412756,1784133847.741449,0.000000,0.000000,0.000000,0
5.422816,1784133847.751508,0.000000,0.000000,0.000000,0
5.432875,1784133847.761567,0.000000,0.000000,0.000000,0
5.442934,1784133847.771627,0.000000,0.000000,0.000000,0
5.452995,1784133847.781688,0.000000,0.000000,0.000000,0
5.463057,1784133847.791750,0.000000,0.000000,0.000000,0
